,neuron_1,neuron_2,value,neuron_combination,p,p_adj,session_name,block,n1_cluster,n2_cluster,comb,group
5019,1572,1590,-0.03369255791452226,1572_1590,0.94,1.2299620733249053,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5020,1573,1590,0.24390731076069175,1573_1590,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5021,1574,1590,-0.3364011756138775,1574_1590,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5022,1575,1590,-0.11467432232391146,1575_1590,0.022,0.06776785714285714,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5023,1577,1590,-0.2906263440985616,1577_1590,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5024,1578,1590,-0.46675035925891706,1578_1590,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5025,1579,1590,-0.04892546495308615,1579_1590,0.66,0.9675637393767706,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5026,1580,1590,-0.32807403701043125,1580_1590,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5027,1581,1590,-0.22309263710009644,1581_1590,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5028,1582,1590,0.045664253040198215,1582_1590,0.866,1.1637046632124353,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5029,1584,1590,0.29074505241645493,1584_1590,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5030,1585,1590,0.2649409991915608,1585_1590,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5031,1586,1590,-0.2172611372867987,1586_1590,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5032,1587,1590,0.09199257493599095,1587_1590,0.15,0.31878850102669404,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5033,1588,1590,0.1440825543384197,1588_1590,0.002,0.008023255813953488,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5034,1589,1590,0.07678775227128001,1589_1590,0.23,0.4424721189591078,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5035,1554,1592,0.05030119524168248,1554_1592,0.606,0.9169736842105263,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5036,1556,1592,-0.054854242898659505,1556_1592,0.71,1.0220445062586927,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5037,1557,1592,0.03125192784924753,1557_1592,1.058,1.3225,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5038,1558,1592,-0.021205579518216233,1558_1592,1.366,1.5885505617977531,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5039,1559,1592,0.01893915647413925,1559_1592,1.322,1.5678947368421052,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5040,1560,1592,-0.05009745272945823,1560_1592,0.818,1.1288399999999998,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5041,1562,1592,0.09293677003418843,1562_1592,0.076,0.19,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5042,1563,1592,0.006612647120543301,1563_1592,1.762,1.8383770161290325,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5043,1564,1592,-0.01295103055357714,1564_1592,1.616,1.7538702928870293,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5044,1565,1592,-0.08585631898819436,1565_1592,0.386,0.6570888157894736,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5045,1567,1592,-0.04536761579923051,1567_1592,0.704,1.017653631284916,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5046,1568,1592,0.03893685915177055,1568_1592,0.84,1.1527380952380952,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5047,1569,1592,0.0268387962469405,1569_1592,1.156,1.41760663507109,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5048,1570,1592,-0.029824325038397808,1570_1592,1.048,1.3163592233009709,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5049,1572,1592,0.10177152732914675,1572_1592,0.094,0.22678321678321678,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5050,1573,1592,-0.016508464340545904,1573_1592,1.472,1.6542019543973943,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5051,1574,1592,-0.012520093387559673,1574_1592,1.62,1.7538702928870293,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5052,1575,1592,-0.0010174105960118734,1575_1592,1.976,1.9894552529182878,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5053,1577,1592,0.007240197102544526,1577_1592,1.73,1.8159736308316428,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5054,1578,1592,-0.07093011443706336,1578_1592,0.53,0.8273755656108598,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5055,1579,1592,0.0029693489684297736,1579_1592,1.904,1.951128712871287,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5056,1580,1592,-0.011620119252938387,1580_1592,1.666,1.779473684210526,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5057,1581,1592,-0.05968133168971725,1581_1592,0.46,0.7427457098283932,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5058,1582,1592,0.03182001594599966,1582_1592,0.894,1.1862692307692309,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5059,1584,1592,-0.03725343629933641,1584_1592,0.934,1.2236582278481014,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5060,1585,1592,-0.02220782152010862,1585_1592,1.342,1.580170648464164,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5061,1586,1592,0.02126032163023926,1586_1592,1.324,1.5678947368421052,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5062,1587,1592,0.03607510344499473,1587_1592,0.862,1.1631942633637549,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5063,1588,1592,0.14188492084212928,1588_1592,0.022,0.06776785714285714,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5064,1589,1592,0.014443819094475318,1589_1592,1.512,1.679098712446352,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5065,1590,1592,0.06950728498245132,1590_1592,0.246,0.46377049180327873,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5066,1554,1593,-0.1037146676905908,1554_1593,0.06,0.15603015075376883,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5067,1556,1593,-0.19107703284646702,1556_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5068,1557,1593,0.07801127252427849,1557_1593,0.234,0.44684501845018454,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5069,1558,1593,0.18391361373279722,1558_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5070,1559,1593,-0.09617085544856806,1559_1593,0.064,0.1647761194029851,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5071,1560,1593,-0.6729908909771481,1560_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5072,1562,1593,0.038245902102431624,1562_1593,0.844,1.1539498018494054,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5073,1563,1593,0.008665560750179562,1563_1593,1.704,1.8014708886619,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5074,1564,1593,-0.04268559847638757,1564_1593,0.754,1.0617551020408162,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5075,1565,1593,-0.6193176082228823,1565_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5076,1567,1593,0.07916739454401056,1567_1593,0.204,0.4052591170825336,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5077,1568,1593,0.08529718636110546,1568_1593,0.178,0.36699203187250995,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5078,1569,1593,-0.04552402549388844,1569_1593,0.684,0.9942977528089888,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5079,1570,1593,-0.4396975492076524,1570_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5080,1572,1593,0.2900827167004631,1572_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5081,1573,1593,-0.25846608834008233,1573_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5082,1574,1593,0.5764757810639539,1574_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5083,1575,1593,0.1076363026803121,1575_1593,0.048,0.12971279373368147,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5084,1577,1593,0.5224888117855675,1577_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5085,1578,1593,0.5575489306198015,1578_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5086,1579,1593,0.15645703771259076,1579_1593,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5087,1580,1593,0.4903485595552008,1580_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5088,1581,1593,0.43201390735831047,1581_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5089,1582,1593,-0.11529040004051938,1582_1593,0.008,0.027972972972972972,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5090,1584,1593,-0.4952018477462914,1584_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5091,1585,1593,-0.5080322303111261,1585_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5092,1586,1593,0.3600830680207986,1586_1593,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5093,1587,1593,0.039729270428936064,1587_1593,0.768,1.0770731707317072,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5094,1588,1593,-0.24369023203956,1588_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5095,1589,1593,-0.12015535291219934,1589_1593,0.026,0.0782267441860465,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5096,1590,1593,-0.373019529397255,1590_1593,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5097,1592,1593,0.017225703774139605,1592_1593,1.566,1.724633368756642,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5098,1554,1594,-0.04405284652474634,1554_1594,0.76,1.06875,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5099,1556,1594,-0.16321548757005738,1556_1594,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5100,1557,1594,0.04843280930650987,1557_1594,0.63,0.9382014388489209,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5101,1558,1594,0.17789917454368329,1558_1594,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5102,1559,1594,0.0402191701149639,1559_1594,0.842,1.1527380952380952,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5103,1560,1594,-0.15182949960654968,1560_1594,0.002,0.008023255813953488,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5104,1562,1594,0.251991923068437,1562_1594,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5105,1563,1594,0.06319639432957179,1563_1594,0.38,0.6479406919275124,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5106,1564,1594,-0.007309506213894845,1564_1594,1.782,1.855503018108652,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5107,1565,1594,-0.12017154417617334,1565_1594,0.024,0.07327433628318585,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5108,1567,1594,-0.0336680613891427,1567_1594,0.984,1.2708717310087174,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5109,1568,1594,0.12341413615681295,1568_1594,0.026,0.0782267441860465,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5110,1569,1594,-0.03259396357080648,1569_1594,0.996,1.2799628252788104,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5111,1570,1594,-0.15459907648797144,1570_1594,0.004,0.014785714285714287,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5112,1572,1594,0.16452704526101888,1572_1594,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5113,1573,1594,0.041905617765491586,1573_1594,0.826,1.136848404255319,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5114,1574,1594,0.16899097433680713,1574_1594,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5115,1575,1594,-0.04668756364238926,1575_1594,0.676,0.9868265162200283,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5116,1577,1594,0.25693192058071235,1577_1594,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5117,1578,1594,0.061957757745831434,1578_1594,0.424,0.7032692307692308,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5118,1579,1594,0.08269340428125252,1579_1594,0.182,0.373009900990099,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5119,1580,1594,0.12591242687731918,1580_1594,0.026,0.0782267441860465,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5120,1581,1594,0.045954076785294576,1581_1594,0.706,1.0191213389121339,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5121,1582,1594,-0.016429895693859203,1582_1594,1.5,1.6733799784714747,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5122,1584,1594,-0.12399123446788517,1584_1594,0.034,0.09857142857142857,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5123,1585,1594,-0.12213785415441038,1585_1594,0.018,0.05662613981762918,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5124,1586,1594,0.1076000263903591,1586_1594,0.042,0.1187704918032787,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5125,1587,1594,0.06749615353149546,1587_1594,0.32,0.572020725388601,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5126,1588,1594,-0.02063580863362704,1588_1594,1.334,1.5779314285714285,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5127,1589,1594,-0.0011713865401589212,1589_1594,1.97,1.987280701754386,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5128,1590,1594,-0.06924830700233925,1590_1594,0.324,0.5771772805507746,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5129,1592,1594,-0.0038464797425559897,1592_1594,1.862,1.9214057826520439,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5130,1593,1594,0.21544062504277295,1593_1594,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5131,1554,1595,0.028024787558341487,1554_1595,1.14,1.4063170441001192,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5132,1556,1595,-0.021087588764613314,1556_1595,1.346,1.5830795454545454,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5133,1557,1595,0.0783666940305813,1557_1595,0.252,0.47335753176043555,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5134,1558,1595,0.2443089047345986,1558_1595,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5135,1559,1595,-0.027884791707570505,1559_1595,1.172,1.428763250883392,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5136,1560,1595,-0.07450962502515372,1560_1595,0.29,0.5284330985915493,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5137,1562,1595,0.05934806546231148,1562_1595,0.444,0.7236850393700788,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5138,1563,1595,-0.1041782629470926,1563_1595,0.07,0.1775735294117647,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5139,1564,1595,0.037907844768563285,1564_1595,0.878,1.1725548387096774,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5140,1565,1595,-0.04255134348370625,1565_1595,0.812,1.1235561497326205,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5141,1567,1595,0.0008244695479543751,1567_1595,1.97,1.987280701754386,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5142,1568,1595,0.16711015375502392,1568_1595,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5143,1569,1595,-0.08905934504498542,1569_1595,0.142,0.30491701244813274,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5144,1570,1595,-0.1812680383300893,1570_1595,0.002,0.008023255813953488,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5145,1572,1595,0.09979397142525111,1572_1595,0.074,0.18635036496350363,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5146,1573,1595,-0.05389700951737479,1573_1595,0.514,0.8084954407294833,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5147,1574,1595,0.2355326319252621,1574_1595,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5148,1575,1595,0.017334528775218114,1575_1595,1.502,1.6733799784714747,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5149,1577,1595,0.18439597995462972,1577_1595,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5150,1578,1595,0.23847588700769673,1578_1595,0.0,0.0,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5151,1579,1595,0.06334894371235637,1579_1595,0.454,0.7353521126760564,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5152,1580,1595,0.18570871500255057,1580_1595,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5153,1581,1595,0.14730942726428287,1581_1595,0.01,0.03360389610389611,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5154,1582,1595,-0.05067402150625719,1582_1595,0.618,0.927,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5155,1584,1595,-0.08984458710787828,1584_1595,0.154,0.32528571428571423,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5156,1585,1595,-0.0805411309505563,1585_1595,0.192,0.38586407766990294,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5157,1586,1595,0.26853165001328433,1586_1595,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5158,1587,1595,0.09177724546870512,1587_1595,0.1,0.23793103448275865,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5159,1588,1595,-0.0636514495408058,1588_1595,0.37,0.6361295681063123,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5160,1589,1595,0.0009021341551124047,1589_1595,1.964,1.987280701754386,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5161,1590,1595,-0.12450313915764,1590_1595,0.024,0.07327433628318585,hamilton_20,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
5162,1592,1595,-0.07127920174303073,1592_1595,0.296,0.5374736842105263,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5163,1593,1595,0.18922355700835,1593_1595,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5164,1594,1595,0.13753972248783636,1594_1595,0.006,0.021487889273356403,hamilton_20,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
5165,1554,1596,-0.0693174139352949,1554_1596,0.318,0.5694290657439447,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5166,1556,1596,-0.1765234496452306,1556_1596,0.004,0.014785714285714287,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5167,1557,1596,0.0210573594159897,1557_1596,1.358,1.5880089988751407,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5168,1558,1596,0.01714848125982298,1558_1596,1.49,1.667189189189189,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5169,1559,1596,-0.012303691061240817,1559_1596,1.558,1.7209498399146212,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5170,1560,1596,-0.5087641964114386,1560_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5171,1562,1596,0.0367392581109424,1562_1596,0.88,1.1737113402061856,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5172,1563,1596,0.010410960841256586,1563_1596,1.648,1.7657142857142856,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5173,1564,1596,0.012269038316044922,1564_1596,1.61,1.7538702928870293,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5174,1565,1596,-0.47488924323904436,1565_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5175,1567,1596,0.026704364073827293,1567_1596,1.216,1.4692657342657343,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5176,1568,1596,0.10991281369859651,1568_1596,0.05,0.1344155844155844,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5177,1569,1596,-0.013905004239289406,1569_1596,1.594,1.7402848101265824,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5178,1570,1596,-0.261825235081462,1570_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5179,1572,1596,0.21998769578537997,1572_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5180,1573,1596,-0.14833324016051125,1573_1596,0.01,0.03360389610389611,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5181,1574,1596,0.3495453399405431,1574_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5182,1575,1596,0.12442359415207167,1575_1596,0.014,0.04514018691588785,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5183,1577,1596,0.3346828442635653,1577_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5184,1578,1596,0.2774635798614739,1578_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5185,1579,1596,0.13211807173389187,1579_1596,0.01,0.03360389610389611,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5186,1580,1596,0.3517108801969436,1580_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5187,1581,1596,0.24725593611214017,1581_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5188,1582,1596,-0.039632110862879044,1582_1596,0.794,1.1015951742627346,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5189,1584,1596,-0.2956888861727109,1584_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5190,1585,1596,-0.27305984459741733,1585_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5191,1586,1596,0.2213907392649312,1586_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5192,1587,1596,0.10135845795743247,1587_1596,0.078,0.19359712230215828,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5193,1588,1596,-0.10322838529763903,1588_1596,0.08,0.19761336515513125,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5194,1589,1596,-0.00923471547377396,1589_1596,1.702,1.8014708886619,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5195,1590,1596,-0.2024617413207598,1590_1596,0.0,0.0,hamilton_20,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
5196,1592,1596,0.10488760261859227,1592_1596,0.09,0.21764018691588782,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5197,1593,1596,0.5141558332692967,1593_1596,0.0,0.0,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
5198,1594,1596,0.16184260598141,1594_1596,0.002,0.008023255813953488,hamilton_20,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
